7.904761854306797,167.70672607421875
7.210236414822594,353.1760046482086
7.1586021193950335,560.9745447635651
6.526389777217581,785.540643453598
5.0714005344633755,1047.1432449817657
4.313490294495479,1352.9263246059418
3.77778374928121,1685.212703704834
3.405531758149345,2079.407724380493
3.050183581811113,2621.3109769821167
3.0030359393358896,3286.233218193054
2.9327435934806134,4057.342109680176
2.8095706263893394,5172.709601163864
2.7029153974201128,6763.728237867355
2.5083465017320172,7616.318912744522
2.3079638313201216,8834.614708423615
2.2193400127225456,10039.669471502304
2.119715407301608,11249.235390901566
