10.481192593901422,88.89492201805115,10099.0234375
7.968179007594882,100.24600028991699,10906.55859375
6.9309450720366295,109.44422626495361,11035.484375
6.109764776491431,119.24595808982849,11134.97265625
5.75253042547635,130.3423774242401,11225.53515625
5.839441731535491,140.8013780117035,11317.14453125
5.662105996504421,140.50956535339355,11369.91015625
5.684741879202145,139.09928154945374,11299.671875
5.855429553991491,138.63654947280884,11391.3828125
5.750567764493402,139.33708024024963,11333.0625
5.86370019291452,143.19929909706116,11396.24609375
5.940293871855941,143.43799662590027,11347.86328125
5.667837160448075,147.22308683395386,11407.05859375
6.059287489176665,140.1215364933014,11360.67578125
5.844741877644745,140.771719455719,11422.234375
5.678568374514221,141.15402126312256,11362.359375
5.865121694696397,149.21220135688782,11430.140625
5.36913084195074,142.69204354286194,11383.37890625
5.689956148016782,147.48087120056152,11440.984375
5.565034856822814,146.4799461364746,11391.26953125
5.759641774267978,144.3499071598053,11453.8125
5.573994208913582,146.642963886261,11382.77734375
